0.2015229874138138,0.38135703367976176,0.40686377682511,0.33454042629038583,0.4570972153302762,0.33394682835223366,0.3842498006902814,0.31474722456173054,0.2913516943642128,0.35989762931502683,0.3168044058556404,0.36341350872524275,0.38714383802038305,0.503144554719802,0.33176293062907536,0.3929019343269098,0.4666208233027696,0.3746172817014636,0.317329627768835,0.24638594769775085,0.3582849734785353
0.2691134972522269,0.2841980758576428,0.26645035743727363,0.2987050979676703,0.26651448762946295,0.29202018121035456,0.3785078243330058,0.3658556764096125,0.37620392684184445,0.2688212139612666,0.2869705498110685,0.3566893552755144,0.24832385238730406,0.27914182063694637,0.24697211216409723,0.31678011971785847,0.3951398772515885,0.33224738695606965,0.2288586492522239,0.3858535737690648,0.3071683818061048
0.2877561159702933,0.26893108332032273,0.26676509313547747,0.2812003542355394,0.2666287271054678,0.2667457765178419,0.2667650931354774,0.2674931922395492,0.2861593969145361,0.2672175868450059,0.26749333724169205,0.2665091122508255,0.2666287271054678,0.31397461411536975,0.26749333724169205,0.26716943165501766,0.24628314509089516,0.2667457765178419,0.2471117811657768,0.26635160593699,0.270071164387054
0.2669923914628679,0.24631218539148764,0.2671694316550177,0.28120035423553946,0.26635160593699,0.2669923914628679,0.26676509313547747,0.2674931922395492,0.2861593969145361,0.2672175868450059,0.28642716595448753,0.26635160593699003,0.2671694316550178,0.2965374458834361,0.24643213501329275,0.2671694316550177,0.3154443254025184,0.29689508736388526,0.24714035062456824,0.26635160593699,0.27192861073527713
0.2669923914628679,0.2965374458834361,0.2671694316550178,0.26635160593699003,0.2671694316550177,0.2678606382108396,0.2861593969145361,0.2671694316550177,0.2861593969145361,0.26721758684500585,0.2864271659544875,0.26635160593699003,0.2861593969145361,0.2965374458834361,0.26635160593699,0.28694820006816846,0.26635160593699003,0.2968950873638853,0.2679414004967767,0.26635160593699,0.27625509387812575
0.2671694316550177,0.2671694316550177,0.3578993628519822,0.2688778141906309,0.2671694316550178,0.2678606382108396,0.355367453236619,0.26841564870820533,0.2679414004967767,0.2672175868450059,0.3296364328253124,0.2965374458834361,0.2861593969145362,0.2671694316550177,0.26721425883194516,0.28694820006816846,0.2671694316550177,0.26716943165501783,0.2679414004967767,0.2861593969145361,0.2838596513202438
0.35776313826018735,0.37448527400605114,0.36333156732885685,0.3317386150946009,0.3521965439086535,0.27065752868818127,0.34375277344269806,0.3577631382601873,0.374485274006051,0.31553884240227903,0.3317386150946009,0.37448527400605114,0.287399260860773,0.31410972608961035,0.28757177775094445,0.2885851027557247,0.335329172693115,0.335329172693115,0.28945620332680866,0.3489777291977035,0.33173473649330953
0.33173861509460095,0.3656686638734323,0.3521965439086535,0.36859846121622325,0.3489777291977035,0.3007305874313125,0.3172506061892717,0.3489777291977034,0.35219654390865346,0.3317386150946009,0.36566866387343233,0.35219654390865346,0.34613361434874246,0.36566866387343233,0.3489777291977035,0.3489777291977035,0.3656686638734323,0.33784671309250525,0.3489777291977035,0.3489777291977034,0.34735839374365834
0.3317386150946009,0.36566866387343233,0.3656686638734323,0.33190127003703507,0.3489777291977035,0.2769278025688837,0.3317386150946009,0.3317386150946009,0.3319012700370351,0.3317386150946009,0.3317386150946009,0.3656686638734323,0.36017192351704547,0.3656686638734323,0.3685984612162232,0.3489777291977035,0.335329172693115,0.33784671309250525,0.3685984612162232,0.3489777291977034,0.34397879964689543
0.334703454793913,0.37133745318463446,0.3196344452837328,0.33470345479391306,0.35514938364859194,0.3319012700370351,0.3438261769189863,0.31963444528373275,0.3319012700370352,0.34382617691898637,0.334703454793913,0.33470345479391306,0.3172506061892717,0.35514938364859205,0.35514938364859194,0.35514938364859194,0.334703454793913,0.334703454793913,0.3174701624381095,0.35514938364859205,0.33903748266489814
0.33470345479391306,0.3820290854655404,0.3174701624381095,0.33470345479391306,0.35514938364859194,0.3174701624381095,0.3470017956750649,0.33470345479391306,0.3174701624381095,0.29706136246260684,0.3820290854655404,0.33470345479391306,0.3174701624381095,0.33470345479391306,0.35514938364859205,0.355149383648592,0.3174701624381095,0.334703454793913,0.33470345479391306,0.355149383648592,0.3379496929705529
0.3470017956750649,0.34700179567506495,0.29507816826405237,0.3470017956750649,0.31852269661092314,0.34700179567506495,0.34700179567506495,0.33470345479391306,0.34700179567506495,0.2733513428799315,0.3820290854655404,0.310433026921822,0.34700179567506495,0.3477423616272751,0.33470345479391306,0.34700179567506495,0.3470017956750649,0.34700179567506495,0.33470345479391306,0.3470017956750649,0.33741433992884995
